 -10.0000,   0.00034337
 -9.8319,   0.00035469
 -9.6639,   0.00036659
 -9.4958,   0.00037910
 -9.3277,   0.00039227
 -9.1597,   0.00040614
 -8.9916,   0.00042076
 -8.8235,   0.00043620
 -8.6555,   0.00045250
 -8.4874,   0.00046974
 -8.3193,   0.00048800
 -8.1513,   0.00050735
 -7.9832,   0.00052788
 -7.8151,   0.00054969
 -7.6471,   0.00057290
 -7.4790,   0.00059762
 -7.3109,   0.00062399
 -7.1429,   0.00065216
 -6.9748,   0.00068230
 -6.8067,   0.00071460
 -6.6387,   0.00074927
 -6.4706,   0.00078655
 -6.3025,   0.00082672
 -6.1345,   0.00087007
 -5.9664,   0.00091696
 -5.7983,   0.00096779
 -5.6303,   0.00102299
 -5.4622,   0.00108310
 -5.2941,   0.00114871
 -5.1261,   0.00122049
 -4.9580,   0.00129923
 -4.7899,   0.00138589
 -4.6218,   0.00148139
 -4.4538,   0.00158687
 -4.2857,   0.00170326
 -4.1176,   0.00182844
 -3.9496,   0.00196026
 -3.7815,   0.00213016
 -3.6134,   0.00229228
 -3.4454,   0.00243031
 -3.2773,   0.00238313
 -3.1092,   0.00004552
 -2.9412,  -0.00346403
 -2.7731,   0.00346230
 -2.6050,   0.00473865
 -2.4370,   0.00644067
 -2.2689,   0.01241263
 -2.1008,   0.11726488
 -1.9328,  -0.17813998
 -1.7647,   0.00080341
 -1.5966,   0.00948321
 -1.4286,   0.01352707
 -1.2605,   0.01858296
 -1.0924,   0.03532162
 -0.9244,   0.04165663
 -0.7563,   0.04813936
 -0.5882,   0.07724902
 -0.4202,   0.15013115
 -0.2521,   0.41715069
 -0.0840,   3.46528753
  0.0840,   2.50503087
  0.2521,   0.36870439
  0.4202,   0.14216704
  0.5882,   0.07827531
  0.7563,   0.05481203
  0.9244,   0.07390052
  1.0924,   0.05218237
  1.2605,   0.04144902
  1.4286,   0.05201142
  1.5966,   0.08796958
  1.7647,   0.23379033
  1.9328,   2.17462235
  2.1008,   1.05343722
  2.2689,   0.17405450
  2.4370,   0.06958523
  2.6050,   0.03821212
  2.7731,   0.02508794
  2.9412,   0.02545128
  3.1092,   0.01574994
  3.2773,   0.01060030
  3.4454,   0.00838130
  3.6134,   0.00690348
  3.7815,   0.00582479
  3.9496,   0.00501903
  4.1176,   0.00435518
  4.2857,   0.00382957
  4.4538,   0.00340164
  4.6218,   0.00304600
  4.7899,   0.00274648
  4.9580,   0.00249107
  5.1261,   0.00227169
  5.2941,   0.00208137
  5.4622,   0.00191509
  5.6303,   0.00176875
  5.7983,   0.00163915
  5.9664,   0.00152389
  6.1345,   0.00142072
  6.3025,   0.00132817
  6.4706,   0.00124456
  6.6387,   0.00116884
  6.8067,   0.00110003
  6.9748,   0.00103726
  7.1429,   0.00097993
  7.3109,   0.00092724
  7.4790,   0.00087885
  7.6471,   0.00083417
  7.8151,   0.00079292
  7.9832,   0.00075473
  8.1513,   0.00071928
  8.3193,   0.00068632
  8.4874,   0.00065561
  8.6555,   0.00062695
  8.8235,   0.00060017
  8.9916,   0.00057509
  9.1597,   0.00055156
  9.3277,   0.00052948
  9.4958,   0.00050871
  9.6639,   0.00048915
  9.8319,   0.00047072
  10.0000,   0.00045332
