-10.0000,  0.00034337
-9.8742,   0.00035179
-9.7484,   0.00036053
-9.6226,   0.00036960
-9.4969,   0.00037902
-9.3711,   0.00038881
-9.2453,   0.00039898
-9.1195,   0.00040956
-8.9937,   0.00042057
-8.8679,   0.00043204
-8.7421,   0.00044398
-8.6164,   0.00045643
-8.4906,   0.00046941
-8.3648,   0.00048296
-8.2390,   0.00049710
-8.1132,   0.00051189
-7.9874,   0.00052735
-7.8616,   0.00054352
-7.7358,   0.00056046
-7.6101,   0.00057821
-7.4843,   0.00059682
-7.3585,   0.00061635
-7.2327,   0.00063686
-7.1069,   0.00065843
-6.9811,   0.00068112
-6.8553,   0.00070502
-6.7296,   0.00073021
-6.6038,   0.00075679
-6.4780,   0.00078485
-6.3522,   0.00081453
-6.2264,   0.00084594
-6.1006,   0.00087921
-5.9748,   0.00091451
-5.8491,   0.00095200
-5.7233,   0.00099187
-5.5975,   0.00103431
-5.4717,   0.00107955
-5.3459,   0.00112786
-5.2201,   0.00117951
-5.0943,   0.00123479
-4.9686,   0.00129405
-4.8428,   0.00135774
-4.7170,   0.00142618
-4.5912,   0.00149985
-4.4654,   0.00157923
-4.3396,   0.00166471
-4.2138,   0.00175631
-4.0881,   0.00184908
-3.9623,   0.00194316
-3.8365,   0.00207719
-3.7107,   0.00219875
-3.5849,   0.00231894
-3.4591,   0.00242180
-3.3333,   0.00244806
-3.2075,   0.00210342
-3.0818,  -0.00200908
-2.9560,  -0.00647850
-2.8302,   0.00273537
-2.7044,   0.00403248
-2.5786,   0.00493914
-2.4528,   0.00621205
-2.3270,   0.00912661
-2.2013,   0.02199395
-2.0755,   0.22806697
-1.9497,  -0.29632976
-1.8239,  -0.01014121
-1.6981,   0.00581846
-1.5723,   0.01011929
-1.4465,   0.01309480
-1.3208,   0.01646059
-1.1950,   0.02180976
-1.0692,   0.04478516
-0.9434,   0.04514055
-0.8176,   0.04249940
-0.6918,   0.05659394
-0.5660,   0.08327725
-0.4403,   0.13681207
-0.3145,   0.26787607
-0.1887,   0.74430471
-0.0629,   5.55277328
 0.0629,   3.80466329
 0.1887,   0.63000797
 0.3145,   0.24384546
 0.4403,   0.13048909
 0.5660,   0.08350239
 0.6918,   0.06097620
 0.8176,   0.05233318
 0.9434,   0.09246560
 1.0692,   0.06087619
 1.1950,   0.04143290
 1.3208,   0.04350343
 1.4465,   0.05418799
 1.5723,   0.07978177
 1.6981,   0.14703744
 1.8239,   0.40374610
 1.9497,   3.23029582
 2.0755,   1.68866926
 2.2013,   0.30104802
 2.3270,   0.12010073
 2.4528,   0.06510421
 2.5786,   0.04142879
 2.7044,   0.02922149
 2.8302,   0.02275462
 2.9560,   0.02856453
 3.0818,   0.01812550
 3.2075,   0.01199761
 3.3333,   0.00973497
 3.4591,   0.00823981
 3.5849,   0.00712078
 3.7107,   0.00624187
 3.8365,   0.00553342
 3.9623,   0.00497223
 4.0881,   0.00446233
 4.2138,   0.00404025
 4.3396,   0.00368318
 4.4654,   0.00337493
 4.5912,   0.00310628
 4.7170,   0.00287035
 4.8428,   0.00266178
 4.9686,   0.00247617
 5.0943,   0.00231046
 5.2201,   0.00216208
 5.3459,   0.00202778
 5.4717,   0.00190631
 5.5975,   0.00179590
 5.7233,   0.00169512
 5.8491,   0.00160317
 5.9748,   0.00151846
 6.1006,   0.00144058
 6.2264,   0.00136893
 6.3522,   0.00130257
 6.4780,   0.00124106
 6.6038,   0.00118395
 6.7296,   0.00113082
 6.8553,   0.00108129
 6.9811,   0.00103501
 7.1069,   0.00099174
 7.2327,   0.00095119
 7.3585,   0.00091313
 7.4843,   0.00087739
 7.6101,   0.00084368
 7.7358,   0.00081195
 7.8616,   0.00078206
 7.9874,   0.00075380
 8.1132,   0.00072708
 8.2390,   0.00070178
 8.3648,   0.00067780
 8.4906,   0.00065505
 8.6164,   0.00063345
 8.7421,   0.00061291
 8.8679,   0.00059338
 8.9937,   0.00057478
 9.1195,   0.00055705
 9.2453,   0.00054014
 9.3711,   0.00052400
 9.4969,   0.00050858
 9.6226,   0.00049384
 9.7484,   0.00047975
 9.8742,   0.00046625
10.0000,   0.00045332
