 0.0000,   0.00480527
 0.0750,   0.00510368
 0.1500,   0.00543103
 0.2250,   0.00579122
 0.3000,   0.00618880
 0.3750,   0.00662919
 0.4500,   0.00711880
 0.5250,   0.00766530
 0.6000,   0.00827792
 0.6750,   0.00896786
 0.7500,   0.00974879
 0.8250,   0.01063757
 0.9000,   0.01165517
 0.9750,   0.01282791
 1.0500,   0.01418926
 1.1250,   0.01578225
 1.2000,   0.01766296
 1.2750,   0.01990559
 1.3500,   0.02260993
 1.4250,   0.02591283
 1.5000,   0.03000588
 1.5750,   0.03516399
 1.6500,   0.04179280
 1.7250,   0.05051064
 1.8000,   0.06229685
 1.8750,   0.07877495
 1.9500,   0.10278856
 2.0250,   0.13966582
 2.1000,   0.20025930
 2.1750,   0.30907734
 2.2500,   0.52850734
 2.3250,   1.03076600
 2.4000,   2.10288882
 2.4750,   2.42516816
 2.5500,   1.28191154
 2.6250,   0.63739746
 2.7000,   0.36354078
 2.7750,   0.23450139
 2.8500,   0.16692247
 2.9250,   0.12955472
 3.0000,   0.10975367
 3.0750,   0.10291177
 3.1500,   0.10973992
 3.2250,   0.13835295
 3.3000,   0.21492639
 3.3750,   0.40365275
 3.4500,   0.60080571
 3.5250,   0.38499664
 3.6000,   0.19408625
 3.6750,   0.11118390
 3.7500,   0.07254408
 3.8250,   0.05193908
 3.9000,   0.03970230
 3.9750,   0.03185730
 4.0500,   0.02659102
 4.1250,   0.02304780
 4.2000,   0.02092771
 4.2750,   0.02052347
 4.3500,   0.02326505
 4.4250,   0.02962466
 4.5000,   0.02549768
 4.5750,   0.01712249
 4.6500,   0.01284184
 4.7250,   0.01057640
 4.8000,   0.00915489
 4.8750,   0.00814334
 4.9500,   0.00736343
 5.0250,   0.00673103
 5.1000,   0.00620154
 5.1750,   0.00574938
 5.2500,   0.00536017
 5.3250,   0.00502963
 5.4000,   0.00476165
 5.4750,   0.00449364
 5.5500,   0.00419022
 5.6250,   0.00393144
 5.7000,   0.00370875
 5.7750,   0.00350998
 5.8500,   0.00332944
 5.9250,   0.00316402
 6.0000,   0.00301161
