 0.0000,   0.00420150
 0.0750,   0.00444750
 0.1500,   0.00471608
 0.2250,   0.00501010
 0.3000,   0.00533294
 0.3750,   0.00568851
 0.4500,   0.00608145
 0.5250,   0.00651726
 0.6000,   0.00700246
 0.6750,   0.00754491
 0.7500,   0.00815411
 0.8250,   0.00884159
 0.9000,   0.00962154
 0.9750,   0.01051154
 1.0500,   0.01153357
 1.1250,   0.01271543
 1.2000,   0.01409271
 1.2750,   0.01571155
 1.3500,   0.01763265
 1.4250,   0.01993714
 1.5000,   0.02273550
 1.5750,   0.02618124
 1.6500,   0.03049271
 1.7250,   0.03598895
 1.8000,   0.04315079
 1.8750,   0.05272981
 1.9500,   0.06595257
 2.0250,   0.08492745
 2.1000,   0.11351511
 2.1750,   0.15935902
 2.2500,   0.23913076
 2.3250,   0.39367503
 2.4000,   0.73451976
 2.4750,   1.52349405
 2.5500,   2.30733115
 2.6250,   1.43928988
 2.7000,   0.69926408
 2.7750,   0.38397233
 2.8500,   0.24158917
 2.9250,   0.16991513
 3.0000,   0.13174713
 3.0750,   0.11253941
 3.1500,   0.10706256
 3.2250,   0.11580201
 3.3000,   0.14649967
 3.3750,   0.22382208
 3.4500,   0.41608636
 3.5250,   0.74151227
 3.6000,   0.60797664
 3.6750,   0.30406502
 3.7500,   0.16433920
 3.8250,   0.10239491
 3.9000,   0.07122807
 3.9750,   0.05384389
 4.0500,   0.04360473
 4.1250,   0.03773730
 4.2000,   0.03526856
 4.2750,   0.03659447
 4.3500,   0.04433321
 4.4250,   0.06672334
 4.5000,   0.11728281
 4.5750,   0.12924145
 4.6500,   0.07235114
 4.7250,   0.04043305
 4.8000,   0.02634267
 4.8750,   0.01926279
 4.9500,   0.01519083
 5.0250,   0.01259719
 5.1000,   0.01082491
 5.1750,   0.00956669
 5.2500,   0.00868375
 5.3250,   0.00815813
 5.4000,   0.00814977
 5.4750,   0.00913702
 5.5500,   0.01019817
 5.6250,   0.00806159
 5.7000,   0.00623021
 5.7750,   0.00528021
 5.8500,   0.00470629
 5.9250,   0.00430021
 6.0000,   0.00398290
