 0.0000,   0.00397412
 0.2000,   0.00462857
 0.4000,   0.00546281
 0.6000,   0.00655045
 0.8000,   0.00800755
 1.0000,   0.01002612
 1.2000,   0.01294305
 1.4000,   0.01739557
 1.6000,   0.02471343
 1.8000,   0.03807056
 2.0000,   0.06667783
 2.2000,   0.14702342
 2.4000,   0.53093275
 2.6000,   2.06642947
 2.8000,   0.37604372
 3.0000,   0.13832544
 3.2000,   0.10695658
 3.4000,   0.22247432
 3.6000,   0.76552058
 3.8000,   0.14853162
 4.0000,   0.05773560
 4.2000,   0.04050707
 4.4000,   0.06402835
 4.6000,   0.19290514
 4.8000,   0.04187986
 5.0000,   0.01864556
 5.2000,   0.01330257
 5.4000,   0.01673184
 5.6000,   0.04089999
 5.8000,   0.01115022
 6.0000,   0.00622614
 6.2000,   0.00482197
 6.4000,   0.00502743
 6.6000,   0.00872562
 6.8000,   0.00361413
 7.0000,   0.00262025
 7.2000,   0.00223022
 7.4000,   0.00210752
 7.6000,   0.00250243
 7.8000,   0.00167241
 8.0000,   0.00143744
 8.2000,   0.00129853
 8.4000,   0.00120259
 8.6000,   0.00117121
 8.8000,   0.00102031
 9.0000,   0.00093838
 9.2000,   0.00087215
 9.4000,   0.00081431
 9.6000,   0.00076330
 9.8000,   0.00071561
 10.0000,   0.00067310
