 0.0000,   0.00090528
 0.2000,   0.00097521
 0.4000,   0.00105404
 0.6000,   0.00114343
 0.8000,   0.00124546
 1.0000,   0.00136278
 1.2000,   0.00149880
 1.4000,   0.00165800
 1.6000,   0.00184639
 1.8000,   0.00207215
 2.0000,   0.00234676
 2.2000,   0.00268680
 2.4000,   0.00311708
 2.6000,   0.00367638
 2.8000,   0.00442864
 3.0000,   0.00548662
 3.2000,   0.00706741
 3.4000,   0.00964095
 3.6000,   0.01440775
 3.8000,   0.02530732
 4.0000,   0.06204909
 4.2000,   0.31388066
 4.4000,   0.19264332
 4.6000,   0.05936704
 4.8000,   0.05130616
 5.0000,   0.09800611
 5.2000,   0.47058161
 5.4000,   0.28576830
 5.6000,   0.08229473
 5.8000,   0.06281924
 6.0000,   0.10967569
 6.2000,   0.51289515
 6.4000,   0.30972566
 6.6000,   0.08566017
 6.8000,   0.05944132
 7.0000,   0.09447631
 7.2000,   0.42533366
 7.4000,   0.25608584
 7.6000,   0.06934778
 7.8000,   0.04448359
 8.0000,   0.06341344
 8.2000,   0.26916875
 8.4000,   0.16194580
 8.6000,   0.04372648
 8.8000,   0.02620489
 9.0000,   0.03234651
 9.2000,   0.12316474
 9.4000,   0.07436656
 9.6000,   0.02071295
 9.8000,   0.01176757
 10.0000,   0.01149758
