 0.0000,   0.00480527
 0.2000,   0.00566724
 0.4000,   0.00678657
 0.6000,   0.00827792
 0.8000,   0.01032813
 1.0000,   0.01325884
 1.2000,   0.01766296
 1.4000,   0.02473491
 1.6000,   0.03718507
 1.8000,   0.06229685
 2.0000,   0.12544255
 2.2000,   0.36479682
 2.4000,   2.10288882
 2.6000,   0.79340612
 2.8000,   0.20728110
 3.0000,   0.10975367
 3.2000,   0.12536725
 3.4000,   0.49434955
 3.6000,   0.19408625
 3.8000,   0.05757361
 4.0000,   0.02987134
 4.2000,   0.02092771
 4.4000,   0.02762855
 4.6000,   0.01534192
 4.8000,   0.00915489
 5.0000,   0.00692870
 5.2000,   0.00561309
 5.4000,   0.00476165
 5.6000,   0.00401280
 5.8000,   0.00344796
 6.0000,   0.00301161
 6.2000,   0.00265790
 6.4000,   0.00236546
 6.6000,   0.00211992
 6.8000,   0.00191162
 7.0000,   0.00173320
 7.2000,   0.00157905
 7.4000,   0.00144490
 7.6000,   0.00132736
 7.8000,   0.00122376
 8.0000,   0.00113196
 8.2000,   0.00105021
 8.4000,   0.00097708
 8.6000,   0.00091140
 8.8000,   0.00085216
 9.0000,   0.00079856
 9.2000,   0.00074989
 9.4000,   0.00070556
 9.6000,   0.00066507
 9.8000,   0.00062798
 10.0000,   0.00059393
