 0.0000,   0.00285051
 0.2000,   0.00324053
 0.4000,   0.00371844
 0.6000,   0.00431333
 0.8000,   0.00506767
 1.0000,   0.00604540
 1.2000,   0.00734677
 1.4000,   0.00913644
 1.6000,   0.01170130
 1.8000,   0.01557957
 2.0000,   0.02188405
 2.2000,   0.03324165
 2.4000,   0.05716775
 2.6000,   0.12281326
 2.8000,   0.42436871
 3.0000,   1.84017830
 3.2000,   0.35217369
 3.4000,   0.13326053
 3.6000,   0.11471284
 3.8000,   0.26147695
 4.0000,   1.03881207
 4.2000,   0.20323915
 4.4000,   0.07414626
 4.6000,   0.05079424
 4.8000,   0.08085901
 5.0000,   0.27677311
 5.2000,   0.05900573
 5.4000,   0.02353525
 5.6000,   0.01457231
 5.8000,   0.01293542
 6.0000,   0.02239725
 6.2000,   0.00851088
 6.4000,   0.00557902
 6.6000,   0.00440736
 6.8000,   0.00378390
 7.0000,   0.00378689
 7.2000,   0.00282538
 7.4000,   0.00241827
 7.6000,   0.00213629
 7.8000,   0.00191189
 8.0000,   0.00172966
 8.2000,   0.00156463
 8.4000,   0.00142680
 8.6000,   0.00130771
 8.8000,   0.00120358
 9.0000,   0.00111190
 9.2000,   0.00103049
 9.4000,   0.00095798
 9.6000,   0.00089304
 9.8000,   0.00083462
 10.0000,   0.00078186
