-10.0000,  -0.01610298
-9.6000,  -0.01755406
-9.2000,  -0.01921475
-8.8000,  -0.02112840
-8.4000,  -0.02335043
-8.0000,  -0.02595279
-7.6000,  -0.02903054
-7.2000,  -0.03268259
-6.8000,  -0.03712204
-6.4000,  -0.04255975
-6.0000,  -0.04934649
-5.6000,  -0.05798877
-5.2000,  -0.06924143
-4.8000,  -0.08427532
-4.4000,  -0.10517516
-4.0000,  -0.13543332
-3.6000,  -0.18151759
-3.2000,  -0.25562785
-2.8000,  -0.37719016
-2.4000,  -0.56544266
-2.0000,  -0.76537496
-1.6000,  -0.90370903
-1.2000,  -1.04924152
-0.8000,  -1.02816886
-0.4000,  -0.83042763
 0.0000,  -0.73665803
