 0.0000,   0.00182419
 0.2000,   0.00201964
 0.4000,   0.00224907
 0.6000,   0.00252101
 0.8000,   0.00284693
 1.0000,   0.00324252
 1.2000,   0.00372973
 1.4000,   0.00434013
 1.6000,   0.00512056
 1.8000,   0.00614306
 2.0000,   0.00752355
 2.2000,   0.00945907
 2.4000,   0.01230845
 2.6000,   0.01678662
 2.8000,   0.02450122
 3.0000,   0.03974640
 3.2000,   0.07746765
 3.4000,   0.21971353
 3.6000,   1.24070482
 3.8000,   0.44562593
 4.0000,   0.13810627
 4.2000,   0.10795196
 4.4000,   0.20636936
 4.6000,   1.05846387
 4.8000,   0.37819118
 5.0000,   0.10906170
 5.2000,   0.06621229
 5.4000,   0.08930716
 5.6000,   0.38464893
 5.8000,   0.14050908
 6.0000,   0.04225976
 6.2000,   0.02284297
 6.4000,   0.01872750
 6.6000,   0.04020710
 6.8000,   0.01803699
 7.0000,   0.00862137
 7.2000,   0.00611023
 7.4000,   0.00504554
 7.6000,   0.00583189
 7.8000,   0.00397881
 8.0000,   0.00302767
 8.2000,   0.00257966
 8.4000,   0.00226490
 8.6000,   0.00203799
 8.8000,   0.00181363
 9.0000,   0.00163333
 9.2000,   0.00148445
 9.4000,   0.00135680
 9.6000,   0.00124624
 9.8000,   0.00114854
 10.0000,   0.00106245
